Keyword,Score
koreksi,0.24597891546663403
sensor,0.24593616204178148
senior,0.24593616204178148
administratif,0.24592072174704271
khas,0.24588690316075973
nir,0.24588690316075973
rim,0.24551237737806308
dagang,0.2451833080029873
kamboja,0.2450322270315335
norwegia,0.2450322270315335
oval,0.2450322270315335
bumbu,0.24499535933503003
sulah,0.2449009107464306
timpal,0.24393151571865362
disko,0.24370564713099943
tisu,0.24347523647494923
ongkos,0.2433701780052246
tekat,0.2433483104346745
adik,0.24325020980387738
provisi,0.24318271586252163
padah,0.2427637608573458
bada,0.24272351854733373
epilepsi,0.24267813037363356
zikir,0.2426271107217643
setiawan,0.24261776458838744
suap,0.24243271394028942
prematur,0.24233430649910276
semprot,0.2420800676376398
formalitas,0.24185712963623202
imigrasi,0.24169117109356203
mempan,0.24159700848324667
ain,0.24146271736071545
blanko,0.2410029302004271
jurnalis,0.24024990728318657
afiat,0.24014851857293285
entah,0.24014851857293285
limpah,0.23978200379407516
pundak,0.23966070805284634
gigih,0.23961839190443182
umpah,0.23950445256625594
batin,0.2394449976070967
mintak,0.23919538484569625
mangkanya,0.23884665290808266
tindis,0.23846464072045906
pecel,0.23836563687065282
cela,0.23796584387747444
yogyakarta,0.23746338954506
kibul,0.2374219860404234
aji,0.23734025530267222
sampai,0.23726774411358545
mudun,0.2372178564091194
santa,0.23688818356928643
angket,0.23673090400381525
dodol,0.23650085949840427
kerupuk,0.23650085949840427
penak,0.23650085949840427
akselerasi,0.23621031386835883
lalat,0.2361082642559449
timbun,0.23609723278663752
persentase,0.23571959895642017
acuh,0.23558623878372426
malaria,0.23534336916636064
tetangga,0.2350533653863885
jerit,0.23486984021566795
sepupu,0.23455935629280955
kebal,0.23385854221600083
nyeleneh,0.2336958825522038
pangkat,0.23331929701315568
pabrik,0.23292654462837328
ransum,0.23214720616407858
capung,0.23207909545661315
co,0.23156536688826296
agar,0.23130869262509152
mutakhir,0.23110103611039406
serap,0.23103515584618764
kelelawar,0.23102927147916555
mampu,0.2309854546045895
ilah,0.23068685317999768
rintih,0.23066813174507045
ralat,0.23048234281736474
belang,0.23022328110420667
billahi,0.23019806016791491
mahasiswi,0.23009474531527208
iseng,0.22992465120603225
makassar,0.2298632722758797
tel,0.22952195932251773
pacar,0.22942062773441005
ciri,0.22933734042226697
gagak,0.2290398900457966
enggan,0.22901738049430945
ali,0.2285939514612939
banar,0.22848258595067944
biarpun,0.22847228712768797
alur,0.22800298395394997
tiongkok,0.22786076269123473
dekade,0.22786076269123473
brasil,0.22786076269123473
konstanta,0.2277684199627414
formulasi,0.2277684199627414
kapita,0.2277684199627414
koefisien,0.2277684199627414
berontak,0.2274591221873995
panir,0.2269976212097795
balut,0.2269976212097795
jun,0.22676343942976881
persis,0.22655794371352742
komite,0.22653075659306104
pinggir,0.2264353413566855
keji,0.22590740430160078
ekor,0.22590740430160078
restrukturisasi,0.2258507961178775
tiri,0.22578382997911092
kelar,0.22577851791865677
lembut,0.22572746468747784
detail,0.22559860248668268
akuntabel,0.22506176505222847
montir,0.2249422468595685
bengkel,0.2249422468595685
muris,0.22472628525145494
moratorium,0.22461214816470254
orak,0.22456334156044747
arik,0.22456334156044747
dadar,0.22456334156044747
band,0.2245302906388462
rebu,0.22452628505655836
akreditasi,0.22364599420988962
kilo,0.22363311249229417
kejam,0.22290059770280557
trap,0.22280692952416092
jejer,0.22256266248766662
kapabel,0.22256266248766662
lapir,0.2224652789610487
subang,0.22227519296709924
jumpa,0.22224792422319928
demi,0.22196343719032846
asi,0.2208671732387489
kanan,0.22031678386000747
anemia,0.21991176974878007
mentis,0.21991176974878007
kilas,0.21940254074419546
anomali,0.2192596136722196
cokelat,0.21909732860852665
papa,0.21906986259497957
memilki,0.21906780545844173
beritahu,0.2190510830291224
nangka,0.21904356297736843
haji,0.21881196810976258
seminar,0.21828756462300264
buton,0.21822660233596522
kriteria,0.21798576794757998
bening,0.21791520035702266
we,0.21772937763339784
bejat,0.21749232622789033
laki,0.21689360138345684
tulung,0.2162646870315043
bab,0.21538190134543592
hulu,0.21538186160548084
hilir,0.21538186160548084
rantau,0.21535575033972243
statistika,0.21530370053239523
makhluk,0.21530121305821423
heboh,0.21523781819957782
sangu,0.21505193020896252
uni,0.21459583359300696
rasulullah,0.21412551022701226
sabda,0.21412551022701226
saw,0.21412551022701226
nek,0.21407549296829054
zaman,0.21380999139503915
logistik,0.21359052980532717
apaapa,0.21334681588771637
tangap,0.21333603806550164
buntung,0.2133065891110751
animasi,0.21211625430962983
kodok,0.21204083792228526
tah,0.21199553474788346
parameter,0.21171818083999344
bihun,0.21167020902038852
telantar,0.21137568245146343
barat,0.2113663452126336
pinang,0.21111663501752112
ranti,0.21111663501752112
pasi,0.21098483929586773
kaget,0.21024680848468838
barata,0.2099238301384602
tante,0.2097531480489797
comot,0.209627338440019
gong,0.20960438063859005
puri,0.20950249461332288
garuda,0.20935293048882392
lambang,0.20935293048882392
gerogot,0.20935293048882392
lebur,0.2093291521292089
budak,0.20924743484995922
murah,0.20913300166348883
galan,0.20904315415827657
takjil,0.20891492066723963
energi,0.2082327201398076
serakah,0.2081783917633681
bajing,0.20813226132093623
ro,0.20803404354071198
kanto,0.2078460575789972
amper,0.2078460575789972
tanding,0.20753419953258695
fatamorgana,0.20743418128743468
keraton,0.207166627944685
lisan,0.20679821824242614
ceper,0.20627453799615422
unjung,0.2060822627732376
jebak,0.2060822627732376
gurih,0.20522912103034766
alasanya,0.20513028632341782
st,0.20469243864039177
sosis,0.20462123068756036
dasbor,0.20455849950237254
uring,0.20442066495645606
musibah,0.20439073539380886
harafiah,0.20432506768075254
bin,0.20412602342169178
bubuh,0.203883613712779
kriminalisasi,0.20380862390925136
jilat,0.20380862390925136
luka,0.20329055192420942
aljabar,0.20312065226994142
esensi,0.2025436939692208
koroner,0.20207821231524936
kabinet,0.20186673207733968
maido,0.20150157843737537
murka,0.20133409815474373
salmon,0.20105621546041968
lalap,0.20092846729898112
jenuh,0.2005958974269464
okupasi,0.20036331359266943
ikut,0.2000067942893023
thailand,0.19975449067078124
remah,0.19961362713545178
klausul,0.1990194776218911
leukosit,0.1990194776218911
absurd,0.19868263199185882
seliwer,0.198682091647934
brazil,0.19849322616571824
sepak,0.19849322616571824
mm,0.19838594005966792
tablet,0.19820853369557134
katan,0.19807645841775331
peyot,0.1980631124703141
kabel,0.19763791113631352
melati,0.19754392151561262
rebut,0.197064875621089
timun,0.19706165033727568
mamak,0.1970188106849699
benci,0.19697725110900272
pamong,0.19684211035837235
ninja,0.19682323005706964
bina,0.19675026850416644
finansial,0.19584667776627537
komplot,0.1958044258284483
dandan,0.1958044258284483
ketik,0.19526282048077148
istirahat,0.19486930687207182
do,0.19484911657475174
awet,0.19476922920223794
wawancara,0.19455860115287982
serbuk,0.1942242724705568
implantasi,0.1939103772114633
tapos,0.1938056170699592
bayun,0.1938056170699592
biologi,0.19363773223249287
pelintir,0.19361474243116455
barak,0.19359565392522884
bon,0.19353553721163408
populasi,0.19353553721163408
dapar,0.19317966238031664
mg,0.19293207918059896
esok,0.19286834525131918
higienis,0.19282541305714387
pinggang,0.1919448918661727
emak,0.19173741260067945
diagnosis,0.19151553495797585
gelombang,0.19102808663096177
tingkah,0.19102808663096177
lok,0.1906774582397503
rekomendasi,0.1906436417956755
boraks,0.1905722394873229
daya,0.18973879360133922
intimidasi,0.1894013704693716
surih,0.18904407327011186
materiil,0.188895131716392
tani,0.18882965626044643
gerangan,0.18847532249790686
pidato,0.18828326655909852
stempel,0.18820102356616283
tatanan,0.18811207114210388
psikis,0.1876612779875571
anjung,0.18728882842784747
tbc,0.18706074120607152
prasejahtera,0.18696972329571226
nalar,0.18587942722446055
mandi,0.18544436813059853
testing,0.1854376289758097
anus,0.18534124922660028
ganas,0.18534124922660028
fleksibel,0.1851583904850486
liar,0.18512710821488804
kejer,0.1850367936403174
samper,0.18481750371158395
ciprat,0.18446463017025977
kalai,0.18412909390215867
aduhai,0.18412909390215867
hit,0.18408204091659913
lantar,0.18315491017883312
glamor,0.18300203062834247
dengki,0.18300203062834247
kritisi,0.1825153481402216
marinir,0.18230655880685662
pilang,0.18230655880685662
outlet,0.18198460422551116
binjai,0.18176750871462566
auk,0.18168905403771865
biang,0.18130757821292878
smu,0.1811687706753587
almarhumah,0.1805266658031121
cadang,0.17920043881992748
norak,0.17908730633250255
bini,0.17892502586221404
canggung,0.17887193627475492
garap,0.17878705774864062
drastis,0.1786834677076177
jamur,0.17865285165913017
lain,0.17831416880557738
pemindahbukuan,0.17739180125015028
selera,0.17725502810203625
tangsel,0.17720974872098066
sling,0.1769175605438852
getah,0.17675715124540461
utara,0.17648897340220787
ekstra,0.17633424273069465
bisul,0.17603170333527635
umun,0.17603170333527635
tanam,0.17587662458996345
tt,0.17587662458996345
tipis,0.175662996746544
obsesi,0.17527803143021448
muas,0.17512392009747418
silah,0.17510685002375578
margin,0.17461069008297886
ternate,0.17435670972679831
penasaran,0.1742518995736494
meter,0.1735940845744885
watt,0.1735940845744885
krisis,0.17345724148297453
diagnostik,0.17336246731303778
hengkang,0.1722988239172964
reformasi,0.1722988239172964
kincir,0.17197836655594426
tebak,0.17197836655594426
tambur,0.17193037046208653
nang,0.17168753024700964
rewel,0.17166680494574135
pemrograman,0.171598728236463
wangi,0.17145283330368338
penis,0.17074235910458327
periode,0.17038588947228908
tubuh,0.1702835547133442
adem,0.1701764832796288
susuh,0.1690623662155695
informatif,0.16869215133266444
baleg,0.16849781155497928
cing,0.16849781155497928
angkut,0.16813108744334954
sirat,0.16806523616565228
kangkung,0.16800457345674877
ketidakpastian,0.1679757171500747
rontok,0.1673228749212095
acau,0.16726068935652905
uras,0.16726068935652905
lawas,0.1672061100309409
bur,0.16693231777220086
babak,0.16693231777220086
wamena,0.16678635837044492
gemas,0.16572663837994828
kenyang,0.16557575795497367
mawas,0.16555442559350866
kampret,0.1655477956415145
seluruh,0.16512263921588158
belikan,0.16466815023127487
cermin,0.16466815023127487
kelimpungan,0.16447432769416895
teri,0.1638821469809714
mamuju,0.16376740429932365
kerah,0.16330537524005878
lekosit,0.16284676508112358
yen,0.16264355050533524
kadi,0.16252431702106246
lancang,0.16176666039195123
kabur,0.16174426378507964
vital,0.16174426378507964
riwayat,0.16090463257712012
sidi,0.1608973656738052
tunanetra,0.16054707761261267
rosok,0.16025451976082228
sampel,0.15995891803239864
visualisasi,0.15995891803239864
lugu,0.15950874495559977
loyalitas,0.15932217924950515
arogansi,0.15894140634203974
variasi,0.15892317660778774
perangkat,0.15885252012085344
asisten,0.15845843922287223
arogan,0.1583171671873146
kers,0.15814994425307075
usung,0.1581156478102977
personel,0.15757999174157122
ketidaknyamanan,0.15755034193058812
mondok,0.15741218746897667
jeli,0.15709417609543816
bombastis,0.15709417609543816
malan,0.15704692298025263
bari,0.1567099114627628
kini,0.15649265506176435
akunting,0.1564530074178922
nyanyi,0.1564530074178922
mangan,0.15612490125881712
men,0.15612490125881712
pancing,0.15611277555708555
keblinger,0.15594718856388562
nekat,0.15594718856388562
cob,0.15582627595521592
riba,0.1556017842019276
awur,0.1555921604021917
tuai,0.1555574718162747
gadget,0.15473563328586595
enas,0.15460137094471926
tuan,0.15458756795067502
tester,0.1545555207363293
unsur,0.1545555207363293
modifikasi,0.15413045636625797
kepalang,0.15398075165571198
skenario,0.15398075165571198
virus,0.15364871632147648
lakalantas,0.15354869814423777
poliklinik,0.15347637787630342
bunga,0.1532406218441169
laju,0.15316090759641285
supir,0.15316090759641285
firdaus,0.15308580395886007
wallahi,0.15306718862371652
cundang,0.15306718862371652
sanak,0.15290655404113493
titi,0.15290655404113493
bolong,0.1527387006111832
sana,0.15249356871455833
pelan,0.15221464366589815
inkonsisten,0.1515665026055997
bengek,0.1515665026055997
materi,0.15046608746535214
telinga,0.15013111154619427
fanatik,0.14956223873121266
kulit,0.14878849933949756
berantas,0.14854875116405328
fulus,0.14835519165530975
label,0.14826199533831633
dampak,0.14820285275103612
relasi,0.14806511444921444
majelis,0.14797046441840303
sesi,0.14797046441840303
tema,0.14797046441840303
toilet,0.14789555749989713
adakalanya,0.1478438626632863
perempuan,0.1477549090423556
punah,0.14700620427544941
sikap,0.14524309900844995
purnama,0.14513741260014112
byasa,0.14510695702896137
koordinator,0.14504279718944882
gigil,0.14493298952641775
ikhtiar,0.14493298952641775
daun,0.14481170952701283
kaper,0.14455651028617172
hasan,0.14412103457866704
putar,0.14322764324391463
ustaz,0.14307880587595323
memori,0.14262664476375242
banjir,0.14262664476375242
istilah,0.14231589046040063
cetek,0.14231589046040063
gelisah,0.1420965479437113
teluk,0.14209448415309037
mantri,0.14209448415309037
makaroni,0.14201067831374062
pasta,0.14201067831374062
anestesi,0.14192956901051423
kenal,0.14190484710290274
layan,0.14156182528334674
pondok,0.14105691163706302
kalo,0.14068986796813
pihak,0.14064836898893512
personal,0.1401943263135298
teledor,0.1399428703181452
kerdil,0.13970662756997726
permai,0.1393397041659472
wisma,0.1393397041659472
minggir,0.13905213764732746
han,0.13905213764732746
seok,0.13905213764732746
sinus,0.13877326990470637
kambu,0.13873108496273928
jelak,0.1385354388281695
tanduk,0.138358013984218
kasir,0.13816840875980596
term,0.1380117129810688
argo,0.1380117129810688
tus,0.13737914286890054
fantastis,0.13701170593217235
strategis,0.1367949112228706
human,0.13666177268849267
water,0.13666177268849267
rinjani,0.13666177268849267
kutak,0.1366464205826734
sekitar,0.13621447978373794
strip,0.13607087134608645
influenza,0.13607087134608645
sabang,0.13588001924617218
jerih,0.13546716749483828
menandatangani,0.13544506646882096
kalsium,0.13540178685245904
hipotiroid,0.13540178685245904
hipo,0.13540178685245904
daging,0.13533106079403287
abdurrahman,0.1352974088153324
dungu,0.1352974088153324
konservasi,0.13499463637920944
abis,0.13493948746048434
moto,0.1348674491229666
amal,0.13419737563054396
gerus,0.133818974331214
sentimen,0.133818974331214
geleng,0.1332910329569873
ketu,0.1332910329569873
gelas,0.1332910329569873
kelabu,0.13319864221079963
gentong,0.13319864221079963
fundamental,0.13319864221079963
persero,0.13299266858435152
selimut,0.13237636212077475
seprai,0.13237636212077475
patologis,0.1319065577190079
rapi,0.13146618163829807
relokasi,0.13128944161060374
berok,0.13128944161060374
soto,0.13128262913616529
sodor,0.13002584722862626
limit,0.12963746016963157
berengsek,0.12962680419973333
judul,0.12936293857612577
cuman,0.12930615733898285
langgan,0.1290361034883937
ekspresi,0.12896897062568363
obyek,0.12896897062568363
raba,0.12843681848436114
kuitansi,0.12821173965365276
sikat,0.12803209856930906
nyenyak,0.12803209856930906
wafat,0.12564408631138202
cuek,0.12432283353759813
naung,0.12411900295784797
abri,0.12411900295784797
dwi,0.12411900295784797
analogi,0.12383511713876137
lansi,0.12366266577290508
wafer,0.12364766064554478
cenderawasih,0.12364766064554478
aren,0.12364766064554478
antisipasi,0.12364766064554478
ulat,0.12343336688750539
tulang,0.12284223557722966
mustahil,0.12222890640499906
cucuk,0.12180629404601089
walafiat,0.12123511514329782
jambi,0.12110939717069809
akut,0.12079850424162333
sutradara,0.12075943934980005
kilik,0.12073923048260152
parasetamol,0.12072435461596184
jalar,0.12072435461596184
ketiak,0.12072435461596184
manado,0.12068582297393339
rangkai,0.120653017763961
peres,0.12051244671264186
lali,0.12030069680500013
komponen,0.12018071853053763
pasok,0.12000171419391624
bumi,0.11998724753792422
cacing,0.11947843777107175
kujur,0.11947843777107175
bea,0.11904024359231857
lutut,0.11856172718331325
kriminal,0.1178244221988467
tros,0.1178244221988467
keroyok,0.1178244221988467
dot,0.11689308767791617
cemar,0.11658541959122726
jolong,0.11649868322927742
kendali,0.1158641122137352
petang,0.11555051805519703
force,0.11555051805519703
lonjak,0.11538498396742791
sinusitis,0.11518257975849605
keruan,0.11487692813447423
druma,0.1145257859356249
abuya,0.11280730800844899
ortopedi,0.11279277815491454
pemberitahuan,0.11268012986318418
jabar,0.11242339187886105
nu,0.11133007006168108
jerman,0.1113071720681153
kontribusi,0.1113071720681153
celeng,0.11077070143032024
itu,0.1100927924337688
merana,0.10984231670804781
integrasi,0.1079051056144752
ecer,0.10774357536259646
bantai,0.10774357536259646
kia,0.107642385313155
biak,0.10743558146149457
sapi,0.10743558146149457
normatif,0.1073501003960522
kompatibel,0.1073501003960522
dadi,0.10676559851727997
neto,0.10627683341463023
pria,0.10621818963291853
nongkrong,0.10621818963291853
bulu,0.10480984226195325
pertanggungjawaban,0.10458780014076186
cerna,0.10394440902247978
terobos,0.10328855850562087
molekul,0.10317281262178893
alias,0.10282988934929202
anjir,0.10260542868287229
profesional,0.10068855425267403
android,0.10038891307187325
ponsel,0.10038891307187325
duhai,0.10038891307187325
tewas,0.10038891307187325
to,0.0994803807207501
antibiotik,0.09910426684778567
cere,0.09892865104378924
gelintir,0.09866567206056012
dusta,0.09864401819293274
atribut,0.09862132672274672
batik,0.09862132672274672
turangga,0.0983215488156611
palangkaraya,0.0978620894267054
trans,0.0978620894267054
lor,0.0978620894267054
kencing,0.09737553614645578
pakar,0.09706445605681105
merinding,0.0970604739125877
gaduh,0.0970604739125877
dukacita,0.09703528028813174
fokus,0.09658042253282038
variatif,0.0965424793214488
pipis,0.09574648673349696
instan,0.09531166553289003
lobi,0.09447280983229601
comberan,0.09447280983229601
multi,0.09447280983229601
migran,0.094447565858196
bisu,0.094447565858196
tips,0.09338227454108848
nampan,0.09306163591164522
barangkali,0.09278033155859804
belas,0.09160839217035159
kesiap,0.09160839217035159
mungkir,0.09139310556996649
pitak,0.09057117899127727
bupati,0.09016378602631579
sedot,0.09013380050270875
jawat,0.09000177424704614
pucat,0.08975085302264652
alarm,0.08929787339257812
revolusi,0.08883311665676236
gadai,0.08883311665676236
pekerti,0.08883311665676236
gera,0.08883311665676236
aparatur,0.08883311665676236
rimba,0.08883311665676236
dewasa,0.08838640181936153
diska,0.08836855182549935
rat,0.08836855182549935
kucur,0.08726444676812402
biopsi,0.08667717318423829
bik,0.0850314650162177
konter,0.0850314650162177
sal,0.0844947372877019
penjuru,0.08367368706864146
pacu,0.08350333520722081
adaptasi,0.08347304233866532
cam,0.0831013015474005
kualat,0.0831013015474005
ide,0.08285067264994957
gai,0.08209649483412855
jerat,0.08140381971450031
raka,0.08140381971450031
elemen,0.08140381971450031
mangkas,0.08115265864835867
universal,0.08115265864835867
spesifik,0.08115265864835867
pneumonia,0.08107838613041751
undur,0.08068014836693066
arau,0.0805200434684431
visa,0.0805200434684431
sumber,0.08015122230569996
begal,0.07922921961143611
diksi,0.07787044272990302
kalori,0.07738240205469286
bima,0.07646569543170799
jujuran,0.07646569543170799
jiwa,0.07529016333659147
sertipikat,0.0747197201409952
konon,0.0747197201409952
kesusu,0.07299761608328913
dalam,0.07110218659021808
relevan,0.07052731390766728
adopsi,0.06982909511941728
lintas,0.06982909511941728
sekretaris,0.06980963536982801
sapar,0.06980963536982801
andil,0.06980963536982801
janggal,0.06980963536982801
lidi,0.06980963536982801
canang,0.06980963536982801
kompetitif,0.06952445113232018
sendawa,0.06936554248136964
mag,0.06936554248136964
bangku,0.06936554248136964
inframerah,0.0687818750811926
molekuler,0.0687818750811926
mobilitas,0.06867675287382043
crash,0.06721698213841285
kelu,0.06688400950810024
gejolak,0.06688400950810024
panjat,0.06688400950810024
kampus,0.06687179885984643
era,0.06634478595176102
indikator,0.06578597299012305
islam,0.06525629546123507
beliau,0.06461771438449193
es,0.06427255769721328
ventilator,0.06427255769721328
puncak,0.06427255769721328
kisah,0.06427255769721328
etis,0.06427255769721328
tegak,0.06427255769721328
personil,0.06388641807038682
lesan,0.06388641807038682
bantah,0.06388641807038682
kir,0.06388641807038682
negeri,0.06372158227392598
pingpong,0.06359265010127897
instalasi,0.06286265069210896
rehabilitasi,0.06286265069210896
hindu,0.062453861383179196
modern,0.06235246208967403
tega,0.06043967227848518
ayah,0.0599632644599561
jarak,0.05838553247872594
beton,0.05786469485816283
asri,0.05786469485816283
tiang,0.05786469485816283
seyogyanya,0.05786469485816283
ketidaktahuan,0.057267938693418646
amat,0.057267938693418646
imunologi,0.05657077038664296
kontraksi,0.05565358603405765
subur,0.05565358603405765
sungai,0.05565358603405765
kancut,0.05565358603405765
estetik,0.05565358603405765
lang,0.05565358603405765
futsal,0.05565358603405765
at,0.05395465330490137
efek,0.05313524412632644
majalah,0.05128900298151244
penting,0.050382772177901214
mengakomodir,0.05037769046913575
nacl,0.049552133423892836
wawas,0.049552133423892836
tusuk,0.049552133423892836
sate,0.049552133423892836
universitas,0.043823293035393965
spec,0.042040255461326205
digital,0.041836681490071755
ranjang,0.040713414441206186
spanduk,0.040713414441206186
bugar,0.03992281391105259
sahut,0.03992281391105259
gembor,0.03517661334499267
tunduk,0.03491454755970864
lacak,0.03491454755970864
tari,0.03491454755970864
regional,0.03491454755970864
disinsentif,0.03491454755970864
domestik,0.03491454755970864
eksodus,0.03491454755970864
mikro,0.03491454755970864
sifat,0.03491454755970864
melanoma,0.0343909375405963
resistan,0.0343909375405963
resistensi,0.0343909375405963
palu,0.0343909375405963
ilmuwan,0.0343909375405963
susut,0.0343909375405963
osilasi,0.0343909375405963
mekanis,0.0343909375405963
pankreas,0.0343909375405963
godam,0.0343909375405963
mobil,0.033017356006887044
sabotase,0.03212756814718718
rasa,0.03144701456876444
praktis,0.028801132699885167
ramah,0.02411764572152773
pulau,0.02250030272221122
peduli,0.01940419526869639
tangga,0.016430429175792335
sederhana,0.006125391918754968
